id,cell_type,chdir_norm,ctrl_ids,curator,geo_id,hs_gene_symbol,mm_gene_symbol,organism,pert_ids,pert_type,platform,version
gene:2156,Mouse_Embryonic_Fibroblast_MEF,,GSM446988|GSM449564|GSM449565|GSM449566|GSM449567,Kevin,GSE15325,WT1,Wt1,mouse,GSM384909|GSM384910|GSM446979|GSM446981|GSM446984,KO,GPL1261,1.0
gene:2154,primary_monocytes,,GSM60924|GSM60925,Kevin,GSE2816,MYB,Myb,human,GSM60926|GSM60927,OE,GPL570,1.0
gene:2158,heart_left_ventricle,,GSM435921|GSM435922|GSM435923,Kevin,GSE17478,CREB1,Creb1,mouse,GSM435927|GSM435928|GSM435929,DN,GPL1261,1.0
gene:2159,kidney,,GSM417399|GSM417400|GSM417401,Kevin,GSE16623,ESRRA,,mouse,GSM417402|GSM417403|GSM417404,KO,GPL1261,1.0
gene:2808,HapMap lymphoblastoid cell line,,GSM1224066|GSM1224079|GSM1224081|GSM1224098|GSM1224104|GSM1224120|GSM1224123|GSM1224146|GSM1224147|GSM1224154|GSM1224168|GSM1224175|GSM1224238|GSM1224239|GSM1224240|GSM1224241|GSM1224242|GSM1224243,Bodolino,GSE50588,NR3C1,Nr3c1,human,GSM1224085|GSM1224127|GSM1224173,KD,GPL10558,1.0
gene:718,E9 embryos - Heterozygous mutant,,GSM92912|GSM92922,cadimo,GSE4068,ADNP,Adnp,mouse,GSM92929|GSM92935|GSM92939,Deficiency - NULL MUTATION,GPL339,1.0
gene:2804,HapMap lymphoblastoid cell line,,GSM1224066|GSM1224079|GSM1224081|GSM1224098|GSM1224104|GSM1224120|GSM1224123|GSM1224146|GSM1224147|GSM1224154|GSM1224168|GSM1224175|GSM1224238|GSM1224239|GSM1224240|GSM1224241|GSM1224242|GSM1224243,Bodolino,GSE50588,NFE2L1,Nfe2l1,human,GSM1224091|GSM1224156|GSM1224178,KD,GPL10558,1.0
gene:2805,HapMap lymphoblastoid cell line,,GSM1224066|GSM1224079|GSM1224081|GSM1224098|GSM1224104|GSM1224120|GSM1224123|GSM1224146|GSM1224147|GSM1224154|GSM1224168|GSM1224175|GSM1224238|GSM1224239|GSM1224240|GSM1224241|GSM1224242|GSM1224243,Bodolino,GSE50588,STAT6,Stat6,human,GSM1224102|GSM1224159|GSM1224177,KD,GPL10558,1.0
gene:717,Heart - 4 week old,,GSM154142|GSM154143|GSM154144,cadimo,GSE6662,MNAT1,Mnat1,mouse,GSM154145|GSM154146|GSM154147|GSM154148|GSM154149,Deficiency - Ablation,GPL81,1.0
gene:716,Heart - 2 week old,,GSM154150|GSM154151|GSM154152,cadimo,GSE6662,MNAT1,Mnat1,mouse,GSM154153|GSM154154|GSM154155|GSM154156,Deficiency - Ablation,GPL81,1.0
gene:2800,HapMap lymphoblastoid cell line,,GSM1224066|GSM1224079|GSM1224081|GSM1224098|GSM1224104|GSM1224120|GSM1224123|GSM1224146|GSM1224147|GSM1224154|GSM1224168|GSM1224175|GSM1224238|GSM1224239|GSM1224240|GSM1224241|GSM1224242|GSM1224243,Bodolino,GSE50588,STAT2,Stat2,human,GSM1224088|GSM1224131|GSM1224182,KD,GPL10558,1.0
gene:2801,HapMap lymphoblastoid cell line,,GSM1224066|GSM1224079|GSM1224081|GSM1224098|GSM1224104|GSM1224120|GSM1224123|GSM1224146|GSM1224147|GSM1224154|GSM1224168|GSM1224175|GSM1224238|GSM1224239|GSM1224240|GSM1224241|GSM1224242|GSM1224243,Bodolino,GSE50588,IRF5,Irf5,human,GSM1224086|GSM1224113|GSM1224181,KD,GPL10558,1.0
gene:2802,HapMap lymphoblastoid cell line,,GSM1224066|GSM1224079|GSM1224081|GSM1224098|GSM1224104|GSM1224120|GSM1224123|GSM1224146|GSM1224147|GSM1224154|GSM1224168|GSM1224175|GSM1224238|GSM1224239|GSM1224240|GSM1224241|GSM1224242|GSM1224243,Bodolino,GSE50588,YY1,Yy1,human,GSM1224075|GSM1224141|GSM1224180,KD,GPL10558,1.0
gene:712,medulloblastoma,,GSM550698|GSM550699|GSM550700,ChrisToJ,GSE22139,MYC,Myc,human,GSM550701|GSM550702|GSM550703,KD,GPL570,1.0
gene:2488,"cerebrum, 0d",,GSM205990|GSM205991,nbongio,GSE8307,PSAP,Psap,mouse,GSM205942|GSM205943,KO,GPL1261,1.0
gene:2489,uterine fibroid and Myometrium,,GSM52661|GSM52662|GSM52663|GSM52664|GSM52665|GSM52666|GSM52667|GSM52668|GSM52669|GSM52670|GSM52671,HollyWoodland,GSE2724,FH,Fh1,human,GSM38689|GSM38690|GSM38691|GSM38692|GSM38693|GSM38694|GSM38695,Heterozygous germline mutations,GPL96,1.0
gene:2885,HepG2 hepatoma cells - 6 Hours following transduction (with a recombinant adenovirus expressing GPLD1),,GSM106836|GSM106837|GSM106838|GSM106839,cadimo,GSE4731,GPLD1,Gpld1,human,GSM106840|GSM106841|GSM106842|GSM106843,OE,GPL96,1.0
gene:2480,"retina, cone photoreceptors, postnatal day 90",,GSM1412535|GSM1412536,candicek,GSE58493,DGCR8,Dgcr8,mouse,GSM1412545|GSM1412546,KO,GPL6246,1.0
gene:2482,cerebellum,,GSM998389|GSM998390|GSM998391,candicek,GSE40630,TSC2,Tsc2,mouse,GSM998383|GSM998384|GSM998385,inactivating mutation,GPL6246,1.0
gene:2483,small intestine,,GSM788281|GSM788282|GSM788283,candicek,GSE31771,CDH1,Cdh1,mouse,GSM788284|GSM788285|GSM788286,KO,GPL6246,1.0
gene:2485,"cerebellum, 10d",,GSM205980|GSM205981,nbongio,GSE8307,PSAP,Psap,mouse,GSM205936|GSM205937,KO,GPL1261,1.0
gene:2487,"cerebellum, 20d",,GSM205982|GSM205983,nbongio,GSE8307,PSAP,Psap,mouse,GSM205938|GSM205939,KO,GPL1261,1.0
gene:2376,melanoma 224,,GSM312684|GSM312685|GSM312686|GSM312693|GSM312694|GSM312695|GSM312699|GSM312700|GSM312701|GSM312705|GSM312706|GSM312707,mtahay,GSE12445,NRAS,Nras,human,GSM312687|GSM312688|GSM312689|GSM312690|GSM312691|GSM312692|GSM312696|GSM312697|GSM312698|GSM312702|GSM312703|GSM312704,KD,GPL96,1.0
gene:2377,BL,,GSM312708|GSM312709|GSM312710|GSM312719|GSM312720|GSM312721|GSM312722|GSM312731|GSM312732|GSM312733|GSM312734,mtahay,GSE12445,NRAS,Nras,human,GSM312711|GSM312712|GSM312713|GSM312714|GSM312715|GSM312716|GSM312717|GSM312718|GSM312723|GSM312724|GSM312725|GSM312726|GSM312727|GSM312728|GSM312729|GSM312730,KD,GPL96,1.0
gene:2375,MCF10A,,GSM406560|GSM406561|GSM406562|GSM406563|GSM406564|GSM406565,mtahay,GSE16200,SYK,Syk,human,GSM406566|GSM406567|GSM406568|GSM406569|GSM406570|GSM406571,KD,GPL571,1.0
gene:1939,HCT116 in low glucose,,GSM933303|GSM933304|GSM933305,Andrew,GSE38061,CDK19,Cdk19,human,GSM933309|GSM933310|GSM933311,knockdown,GPL6244,1.0
gene:1938,HCT116 in low glucose,,GSM933303|GSM933304|GSM933305,Andrew,GSE38061,CDK8,Cdk8,human,GSM933306|GSM933307|GSM933308,knockdown,GPL6244,1.0
gene:2370,eyes at P8,,GSM489381|GSM489382,nbongio,GSE19626,VAX2,Vax2,mouse,GSM489383|GSM489384,KO,GPL8321,1.0
gene:2371,eyes at P60,,GSM489385|GSM489386,nbongio,GSE19626,VAX2,Vax2,mouse,GSM489387|GSM489388,KO,GPL8321,1.0
gene:1934,Panc-1 xenografts,,GSM866688|GSM866689|GSM866690|GSM866691,Andrew,GSE35351,GSK3B,Gsk3b,human,GSM866692|GSM866693|GSM866694,knockdown,GPL570,1.0
gene:1937,HCT116,,GSM933283|GSM933284|GSM933285,Andrew,GSE38061,CDK8,Cdk8,human,GSM933286|GSM933287|GSM933288,knockdown,GPL6244,1.0
gene:1931,DHL6 or DHL4 diffuse large b-cell lymphoma cell line,,GSM843447|GSM843448|GSM843449|GSM843450|GSM843451,Andrew,GSE34176,SYK,Syk,human,GSM843458|GSM843459|GSM843460|GSM843461|GSM843462|GSM843463,druginhibition,GPL3921,1.0
gene:1930,DHL6 or DHL4 diffuse large b-cell lymphoma cell line,,GSM843447|GSM843448|GSM843449|GSM843450|GSM843451,Andrew,GSE34176,SYK,Syk,human,GSM843452|GSM843453|GSM843454|GSM843455|GSM843456|GSM843457,druginhibition,GPL3921,1.0
gene:1933,DHL6 or DHL4 diffuse large b-cell lymphoma cell line,,GSM843447|GSM843448|GSM843449|GSM843450|GSM843451,Andrew,GSE34176,SYK,Syk,human,GSM843470|GSM843471|GSM843472|GSM843473|GSM843474|GSM843475,druginhibition,GPL3921,1.0
gene:1932,DHL6 or DHL4 diffuse large b-cell lymphoma cell line,,GSM843447|GSM843448|GSM843449|GSM843450|GSM843451,Andrew,GSE34176,SYK,Syk,human,GSM843464|GSM843465|GSM843466|GSM843467|GSM843468|GSM843469,druginhibition,GPL3921,1.0
gene:2882,Human hepatocellular liver carcinoma cells (HepG2),,GSM1313768|GSM1313769|GSM1313770|GSM1313771,Tolen,GSE54360,EPAS1,Epas1,human,GSM1313776|GSM1313777|GSM1313778|GSM1313779,KD,GPL6244,1.0
gene:2883,Bone Marrow,,GSM1342906|GSM1342908,Tolen,GSE55760,CEBPA,Cebpa,mouse,GSM1342907|GSM1342909,KD,GPL6887,1.0
gene:2578,bone marrow,,GSM1306813|GSM1306814|GSM1306815,MicrotaskManic,GSE54073,FABP5,Fabp5,mouse,GSM1306810|GSM1306811|GSM1306812,KO,GPL1261,1.0
gene:2574,CEM (leukemia cell line),,GSM542393|GSM542394,cadimo,GSE20667,NFKB1,Nfkb1,human,GSM542395|GSM542396,Inactivation  (IKK Inhibition),GPL570,1.0
gene:2575,KOPT-K (Leukemia cell line),,GSM542397|GSM542398,cadimo,GSE20667,NFKB1,Nfkb1,human,GSM542399|GSM542400,Inactivation  (IKK Inhibition),GPL570,1.0
gene:2576,DND41 (Leukemia cell line),,GSM542401|GSM542402,cadimo,GSE20667,NFKB1,Nfkb1,human,GSM542403|GSM542404,Inactivation  (IKK Inhibition),GPL570,1.0
gene:2577,HPB-ALL (Leukemia cell line),,GSM542405|GSM542406,cadimo,GSE20667,NFKB1,Nfkb1,human,GSM542407|GSM542408,Inactivation  (IKK Inhibition),GPL570,1.0
gene:2570,CUTLL1  MigR1 transduced (T-lymphoblastic leukemia) cell line,,GSM731527|GSM731528|GSM731529,cadimo,GSE29544,NOTCH1,Notch1,human,GSM731534|GSM731535|GSM731536,Reactivation  (WASHOUT - 4 Hours),GPL570,1.0
gene:2571,CUTLL1 DN-MAML transduced (T-lymphoblastic leukemia) cell line,,GSM731537|GSM731538|GSM731539,cadimo,GSE29544,NOTCH1,Notch1,human,GSM731540|GSM731541|GSM731542,Reactivation  (WASHOUT - 2 Hours),GPL570,1.0
gene:2573,T-ALL (Leukemia cell line),,GSM518494|GSM518495,cadimo,GSE20667,NFKB1,Nfkb1,human,GSM518496|GSM518497,Inactivation  (IKK Inhibition),GPL570,1.0
gene:1841,"prostate cancer cells, 24 hours",,GSM1088022|GSM1088030|GSM1088038,OliFucMuc,GSE44624,OGT,Ogt,human,GSM1088021|GSM1088029|GSM1088037,siOGT,GPL10558,1.0
gene:1840,"prostate cancer cells, 12 hours",,GSM1088018|GSM1088026|GSM1088034,OliFucMuc,GSE44624,OGT,Ogt,human,GSM1088017|GSM1088025|GSM1088033,siOGT,GPL10558,1.0
gene:1843,pancreatic cancer cell line FA6 transiently transfected,,GSM314408|GSM314409|GSM314410,gszeto,GSE12513,AGR2,Agr2,human,GSM314405|GSM314406|GSM314407,KD,GPL570,1.0
gene:1842,cell line: prostate cancer cell line PC-3M,,GSM1196816|GSM1196824|GSM1196832,gszeto,GSE49286,MYB,Myb,human,GSM1196817|GSM1196825|GSM1196833,KD,GPL10558,1.0
gene:1845,"pre-B cells, day E17.5, C57BL/6 E&Acirc;&micro;-Myc",,GSM1004036|GSM1004038|GSM1004040,OliFucMuc,GSE40879,SMCHD1,Smchd1,mouse,GSM1004037|GSM1004039|GSM1004041,KO,GPL6887,1.0
gene:1844,pancreatic cancer cell line MiaPaCa2,,GSM314411|GSM314412|GSM314413,gszeto,GSE12513,AGR2,Agr2,human,GSM314414|GSM314415|GSM314416,OE,GPL570,1.0
gene:1847,germinal center B-cells,,GSM968811|GSM968813,OliFucMuc,GSE39443,MYC,Myc,mouse,GSM968810|GSM968812,knock-in,GPL6887,1.0
gene:1846,B cells,,GSM938417|GSM938418|GSM938419|GSM938420,OliFucMuc,GSE38304,MYC,Myc,mouse,GSM938421|GSM938422|GSM938423|GSM938424,knock-in,GPL1261,1.0
gene:2772,T follicular helper cells,,GSM995225|GSM995227,KathaLahl,GSE40493,BCL6,Bcl6,mouse,GSM995221|GSM995223,KO,GPL6246,1.0
gene:2770,bone-marrow derived dendritic cells,,GSM763516|GSM763517|GSM763518,KathaLahl,GSE30769,PYCARD,Pycard,mouse,GSM763519|GSM763520|GSM763521,KO,GPL11180,1.0
gene:2771,neurons,,GSM1320013|GSM1320014|GSM1320015,KathaLahl,GSE54622,HES1,Hes1,mouse,GSM1320010|GSM1320011|GSM1320012,OE,GPL1261,1.0
gene:2776,skin,,GSM815921|GSM815922|GSM815925,asingh,GSE32951,KRT1,Krt1,mouse,GSM815915|GSM815916|GSM815918,KO,GPL6887,1.0
gene:2777,lung,,GSM1332383|GSM1332384|GSM1332385|GSM1332386,asingh,GSE55247,VLDLR,Vldlr,mouse,GSM1332387|GSM1332388|GSM1332389|GSM1332390,KO,GPL6246,1.0
gene:2774,spleen B cells,,GSM1255455|GSM1255456|GSM1255457|GSM1255458,KathaLahl,GSE51932,IRF4,Irf4,mouse,GSM1255459|GSM1255460|GSM1255461|GSM1255462,KO,GPL1261,1.0
gene:3008,MEF (circadian time point CT18),,GSM613412|GSM613413|GSM613414,Juliana,GSE24964,KMT2A,Kmt2a,mouse,GSM613418|GSM613419|GSM613420,KO,GPL6246,1.0
gene:2905,HT1080,,GSM1516766|GSM1516767|GSM1516768|GSM1516769,HollyWoodland,GSE61900,RAP1A,Rap1a,human,GSM1516770|GSM1516771|GSM1516772|GSM1516773,KO,GPL10558,1.0
gene:2904,HCT116,,GSM1516754|GSM1516755|GSM1516756|GSM1516757|GSM1516758|GSM1516759,HollyWoodland,GSE61900,RAP1A,Rap1a,human,GSM1516760|GSM1516761|GSM1516762|GSM1516763|GSM1516764|GSM1516765,KO,GPL10558,1.0
gene:2868,A375P,,GSM904726|GSM904727,pdish,GSE36879,PPARGC1A,Ppargc1a,human,GSM904728|GSM904729,KD,GPL571,1.0
gene:3003,LSK cell population (FACS sorted from bone marrow),,GSM609944|GSM609945|GSM609946,Juliana,GSE24765,STK11,Stk11,mouse,GSM609940|GSM609941|GSM609942|GSM609943,KO,GPL8321,1.0
gene:2869,A375P,,GSM904726|GSM904727,pdish,GSE36879,PPARGC1A,Ppargc1a,human,GSM904730|GSM904731,KD,GPL571,1.0
gene:2901,embryonic fibroblasts,,GSM1526936|GSM1526937|GSM1526938,HollyWoodland,GSE62433,DUSP5,Dusp5,mouse,GSM1526939|GSM1526940|GSM1526941,KO,GPL6887,1.0
gene:2900,liver (after high fat diet for 8 weeks),,GSM1302482|GSM1302483|GSM1302484,HollyWoodland,GSE53877,NRG4,Nrg4,mouse,GSM1302485|GSM1302486|GSM1302487,KO,GPL11180,1.0
gene:2903,liver,,GSM1342752|GSM1342753|GSM1342754|GSM1342755,HollyWoodland,GSE55746,NR1I2,Nr1i2,human,GSM1342744|GSM1342745|GSM1342746|GSM1342747,KO,GPL1261,1.0
gene:2863,LNCaP,,GSM851642|GSM851643,pdish,GSE34589,ELK1,Elk1,human,GSM851646|GSM851647,KD,GPL570,1.0
gene:2711,epithelial cells,,GSM70908|GSM70909|GSM70910|GSM70911|GSM70912|GSM70913|GSM70914|GSM70915|GSM70916,mjafari,GSE3249,RPE65,Rpe65,mouse,GSM70899|GSM70900|GSM70901|GSM70902|GSM70903|GSM70904|GSM70905|GSM70906|GSM70907,KO,GPL1261,1.0
gene:2866,PDCs,,GSM314209|GSM314210,ames88cav,GSE12505,TCF4,Tcf4,mouse,GSM314211|GSM314212,Deletion,GPL1261,1.0
gene:2867,HCT116,,GSM1095755|GSM1095756|GSM1095757,pdish,GSE45009,AATF,Aatf,human,GSM1095758|GSM1095759|GSM1095760,KD,GPL6244,1.0
gene:2864,U2OS,,GSM347904|GSM347906,ames88cav,GSE14428,PPRC1,Pprc1,human,GSM347907|GSM347908,Depletion,GPL6102,1.0
gene:2865,LNCaP+R1881,,GSM851644|GSM851645,pdish,GSE34589,ELK1,Elk1,human,GSM851648|GSM851649,KD,GPL570,1.0
gene:1207,"brain, hippocampus",,GSM53370|GSM53373|GSM53376,HollyWoodland,GSE2866,ALDH5A1,Aldh5a1,mouse,GSM53361|GSM53364|GSM53367,KO,GPL81,1.0
gene:1206,liver,,GSM602665|GSM602666|GSM602667,HollyWoodland,GSE24461,LAMTOR2,Lamtor2,mouse,GSM602662|GSM602663|GSM602664,KO,GPL1261,1.0
gene:1205,"Gastrocnemius muscles (cardiotoxin, 4 d)",,GSM119603|GSM119607,gamalloponte,GSE5304,LMNA,Lmna,mouse,GSM102959|GSM119611|GSM119614,KO,GPL339,1.0
gene:1204,"Gastrocnemius muscles (cardiotoxin, 3 d)",,GSM119595|GSM119601,gamalloponte,GSE5304,LMNA,Lmna,mouse,GSM119599|GSM119606|GSM119610,KO,GPL339,1.0
gene:1203,Gastrocnemius muscles (untreated),,GSM100719|GSM119594,gamalloponte,GSE5304,LMNA,Lmna,mouse,GSM119600|GSM119605|GSM119609,KO,GPL339,1.0
gene:1202,"Gastrocnemius muscles (cardiotoxin, 4 d)",,GSM119603|GSM119607,gamalloponte,GSE5304,EMD,Emd,mouse,GSM119602|GSM119604|GSM119613,KO,GPL339,1.0
gene:1200,"Gastrocnemius muscles (cardiotoxin, 3 d)",,GSM119595|GSM119601,gamalloponte,GSE5304,EMD,Emd,mouse,GSM119597|GSM119598|GSM119608,KO,GPL339,1.0
gene:1209,Cortex,,GSM53372|GSM53375|GSM53378,HollyWoodland,GSE2866,ALDH5A1,Aldh5a1,mouse,GSM53363|GSM53366|GSM53369,KO,GPL81,1.0
gene:1208,Cerebellum,,GSM53371|GSM53374|GSM53377,HollyWoodland,GSE2866,ALDH5A1,Aldh5a1,mouse,GSM53362|GSM53365|GSM53368,KO,GPL81,1.0
gene:1550,Intestinal Epithelial Cells from large intestine,,GSM1215249|GSM1215250|GSM1215251,gszeto,GSE50189,HDAC3,Hdac3,mouse,GSM1215252|GSM1215253|GSM1215254,Intestinal Epithelial Cells specific deletion of HDAC3,GPL6246,1.0
gene:1557,Xenograft tumors from KPL4,,GSM1536790|GSM1536791|GSM1536792,gszeto,GSE62941,IL6,Il6,human,GSM1536787|GSM1536788|GSM1536789,"anti-IL6 monoclonal antibody, neutralization",GPL570,1.0
gene:1556,Xenograft tumors from  NCI-H1650,,GSM1536784|GSM1536785|GSM1536786,gszeto,GSE62941,IL6,Il6,human,GSM1536781|GSM1536782|GSM1536783,"anti-IL6 monoclonal antibody, neutralization",GPL570,1.0
gene:1555,Xenograft tumors from DU145,,GSM1536778|GSM1536779|GSM1536780,gszeto,GSE62941,IL6,Il6,human,GSM1536775|GSM1536776|GSM1536777,"anti-IL6 monoclonal antibody, neutralization",GPL570,1.0
gene:1333,ES cells,,GSM788492|GSM788493,FabioAmaral,GSE31784,YY1,Yy1,mouse,GSM788494|GSM788495,KD,GPL6246,1.0
gene:1332,ES cells,,GSM777498|GSM777499,FabioAmaral,GSE31354,SUZ12,Suz12,mouse,GSM777500|GSM777501,KO,GPL1261,1.0
gene:1331,ES cells,,GSM697129|GSM697130|GSM697131,FabioAmaral,GSE28141,REST,Rest,mouse,GSM697132|GSM697133|GSM697134,KD,GPL6885,1.0
gene:1330,ES cells,,GSM589801|GSM589802|GSM589803|GSM589804,FabioAmaral,GSE23923,RAD21,Rad21,mouse,GSM589805|GSM589806|GSM589807|GSM589808,KD,GPL1261,1.0
gene:1337,ES cells,,GSM1370213|GSM1370214,FabioAmaral,GSE56853,ARID3A,Arid3a,mouse,GSM1370209|GSM1370210,KD,GPL8321,1.0
gene:1336,ES cells,,GSM1370213|GSM1370214,FabioAmaral,GSE56853,POU5F1,Pou5f1,mouse,GSM1370211|GSM1370212,KD,GPL8321,1.0
gene:1335,ES cells,,GSM251876|GSM251877,FabioAmaral,GSE9978,ZFP42,Zfp42,mouse,GSM251881|GSM251882,KD,GPL1261,1.0
gene:1334,ES cells,,GSM251874|GSM251875,FabioAmaral,GSE9978,ZFP42,Zfp42,mouse,GSM251878|GSM251879,KD,GPL1261,1.0
gene:1339,ES cells,,GSM1370207|GSM1370208,FabioAmaral,GSE56853,ARID3A,Arid3a,mouse,GSM1370203|GSM1370204,OE,GPL8321,1.0
gene:1338,ES cells,,GSM1370207|GSM1370208,FabioAmaral,GSE56853,ARID3A,Arid3a,mouse,GSM1370205|GSM1370206,OE,GPL8321,1.0
gene:1119,Heart tissue,,GSM1324881|GSM1324882|GSM1324883|GSM1324884,HollyWoodland,GSE54838,IDH2,Idh2,mouse,GSM1324885|GSM1324886|GSM1324887|GSM1324888,R140Q Allele,GPL6246,1.0
gene:1118,"Colon cancer tumor, CBA/C57BL/6",,GSM959587|GSM959588|GSM959589,OliFucMuc,GSE39273,CXCL8,,mouse,GSM959590|GSM959591|GSM959592,human IL8 transgenic,GPL1261,1.0
gene:1449,T-HSC (long-term hematopoietic stem cells),,GSM1238108|GSM1238109|GSM1238110,FabioAmaral,GSE51084,EED,Eed,mouse,GSM1238111|GSM1238112|GSM1238113,KO,GPL8321,1.0
gene:1448,ES cells,,GSM1282495|GSM1282496,FabioAmaral,GSE53107,SNAI1,Snai1,mouse,GSM1282493|GSM1282494,KO,GPL1261,1.0
gene:1445,"embryonic fibroblasts, day E13.5",,GSM1126371|GSM1126372|GSM1126373,OliFucMuc,GSE46209,RAP1A,Rap1a,mouse,GSM1126377|GSM1126378|GSM1126379,Rap1a mutant ile312val,GPL1261,1.0
gene:1444,"embryonic fibroblasts, day E13.5",,GSM1126371|GSM1126372|GSM1126373,OliFucMuc,GSE46209,RAP1A,Rap1a,mouse,GSM1126374|GSM1126375|GSM1126376,KO,GPL1261,1.0
gene:1447,embryonic stem cells,,GSM1142296|GSM1142297|GSM1142298,OliFucMuc,GSE46970,TAL1,Tal1,mouse,GSM1142302|GSM1142303|GSM1142304,KO,GPL1261,1.0
gene:1446,embryonic stem cells,,GSM1142296|GSM1142297|GSM1142298,OliFucMuc,GSE46970,RUNX1,Runx1,mouse,GSM1142299|GSM1142300|GSM1142301,KO,GPL1261,1.0
gene:1117,HEK293,,GSM707024|GSM707025|GSM707026,OliFucMuc,GSE28548,SIRT6,Sirt6,human,GSM707030|GSM707031|GSM707032,OE,GPL570,1.0
gene:1440,retinas isolated from E14.5 mice,,GSM1397407|GSM1397408|GSM1481344,FabioAmaral,GSE57917,ONECUT1,Onecut1,mouse,GSM1397405|GSM1397406|GSM1481343,KO,GPL1261,1.0
gene:1443,white adipose tissue,,GSM1126365|GSM1126366|GSM1126367,OliFucMuc,GSE46209,RAP1A,Rap1a,mouse,GSM1126368|GSM1126369|GSM1126370,KO,GPL1261,1.0
gene:1442,liver,,GSM1126359|GSM1126360|GSM1126361,OliFucMuc,GSE46209,RAP1A,Rap1a,mouse,GSM1126362|GSM1126363|GSM1126364,KO,GPL1261,1.0
gene:1689,CD4+ T cells from spleen at 1 month,,GSM186552|GSM186553|GSM186554,gszeto,GSE7705,IL1RN,Il1rn,mouse,GSM186523|GSM186524,KO,GPL1261,1.0
gene:1688,H9 hESC derived NSC 3,,GSM888888|GSM888889|GSM888890,HollyWoodland,GSE36321,LRRK2,Lrrk2,human,GSM888891|GSM888892|GSM888893,Gly2019Ser (G2019S) mutation knockin,GPL571,1.0
gene:1683,strain: 129/Sv tissue: madibular condyle cartilage,,GSM865303|GSM865304|GSM865305,gszeto,GSE35297,DDR1,Ddr1,mouse,GSM865301|GSM865302,KO,GPL6246,1.0
gene:1682,mammary epithelial cells,,GSM310449|GSM310452,HollyWoodland,GSE12367,DEAF1,Deaf1,mouse,GSM310448|GSM310450,OE,GPL1261,1.0
gene:1681,Spleen CD8 T cells,,GSM426400|GSM426401,HollyWoodland,GSE17812,ZBTB7B,Zbtb7b,mouse,GSM426402|GSM426403,KO,GPL1261,1.0
gene:1680,temporal lobe (strains C57B6 and 129S6 ),,GSM382177|GSM382178|GSM382179|GSM382180|GSM382181|GSM382182|GSM382183|GSM382184|GSM382185|GSM382196|GSM382197|GSM382198|GSM382199|GSM382200|GSM382201|GSM382202|GSM382203|GSM382204,HollyWoodland,GSE15293,WFS1,Wfs1,mouse,GSM382168|GSM382169|GSM382170|GSM382171|GSM382172|GSM382173|GSM382174|GSM382175|GSM382176|GSM382186|GSM382187|GSM382188|GSM382189|GSM382190|GSM382191|GSM382192|GSM382193|GSM382194|GSM382195,KO,GPL1261,1.0
gene:1687,ankle joint,,GSM567071|GSM567072|GSM567073,gszeto,GSE22971,MMP8,Mmp8,mouse,GSM567074|GSM567075|GSM567076,KO,GPL6246,1.0
gene:1685,fibroblast,,GSM429336|GSM429337|GSM429338|GSM429339|GSM429340,gszeto,GSE17160,TNFAIP6,Tnfaip6,mouse,GSM429351|GSM429352|GSM429353|GSM429354|GSM429355|GSM429356|GSM429357|GSM429358,KO,GPL1261,1.0
gene:1684,whole brain,,GSM124777|GSM124779|GSM124781,HollyWoodland,GSE5458,TOP2B,Top2b,mouse,GSM124772|GSM124778|GSM124780,KO,GPL81,1.0
gene:2013,embryonic kidney,,GSM795584|GSM795585|GSM795586,Andrew,GSE32093,RET,Ret,mouse,GSM795587|GSM795588|GSM795589,knockout,GPL1261,1.0
gene:2011,"aorta, nondiabetic, ApoE KO",,GSM390127|GSM390128|GSM390129|GSM390289,Andrew,GSE15729,MOK,Mok,mouse,GSM392146|GSM392156|GSM392158,knockout,GPL1261,1.0
gene:2010,"aorta, diabetic, ApoE KO",,GSM379380|GSM385478|GSM389764|GSM389765,Andrew,GSE15729,MOK,Mok,mouse,GSM392018|GSM392019|GSM392020|GSM392021,knockout,GPL1261,1.0
gene:2015,MEFs,,GSM378662|GSM378663|GSM378664|GSM378665|GSM378666|GSM378667|GSM378668|GSM378669|GSM378670,Andrew,GSE15161,SRC,Src,mouse,GSM378680|GSM378681|GSM378682|GSM378683|GSM378684|GSM378685|GSM378686|GSM378687,overexpression,GPL1261,1.0
gene:2014,primary prostate epithelial cells,,GSM919075|GSM919076|GSM919077,Andrew,GSE37428,SRC,Src,mouse,GSM919091|GSM919093|GSM919095,overexpression,GPL6246,1.0
gene:1062,CD4+ CD25hi Tregs,,GSM990134|GSM990135,OliFucMuc,GSE40273,GATA1,Gata1,mouse,GSM990132|GSM990133,KO,GPL6246,1.0
gene:1061,CD4+ CD25hi Tregs,,GSM990130|GSM990131,OliFucMuc,GSE40273,IKZF4,Ikzf4,mouse,GSM990128|GSM990129,KO,GPL6246,1.0
gene:1060,CD4+ CD25hi Tregs,,GSM990126|GSM990127,OliFucMuc,GSE40273,XBP1,Xbp1,mouse,GSM990124|GSM990125,KO,GPL6246,1.0
gene:658,Retinas - 2 months,,GSM227468|GSM227469|GSM227470|GSM227471,cadimo,GSE8972,NRL,Nrl,mouse,GSM227464|GSM227465|GSM227466|GSM227467,Deficiency,GPL81,1.0
gene:659,Small intestine,,GSM124308|GSM124309|GSM124310,cadimo,GSE6864,PPARA,Ppara,mouse,GSM124314|GSM124315|GSM124316,Deficiency,GPL339,1.0
