id,cell_type,ctrl_ids,curator,drug_name,drugbank_id,geo_id,organism,pert_ids,platform,pubchem_cid,smiles,version
drug:2614,"striatum, day 6 treatment",GSM751162|GSM751197|GSM751215,candicek,Methamphetamine,DB01577,GSE30305,mouse,GSM751191|GSM751203|GSM751227,GPL6887,10836.0,CC(CC1=CC=CC=C1)NC,1.0
drug:2592,plaque on epidermis,GSM1155752|GSM1155757|GSM1155763|GSM1155769|GSM1155775|GSM1155780,MicrotaskManic,Etanercept,DB00005,GSE47751,human,GSM1155754|GSM1155759|GSM1155765|GSM1155771|GSM1155782,GPL570,,,1.0
drug:2523,Bach2 wildtype pre-B ALL cells,GSM766000|GSM766017|GSM766018,cadimo,Imatinib,DB00619,GSE30883,mouse,GSM766019|GSM766020|GSM766021,GPL6246,5291.0,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,1.0
drug:3103,chondrocytes,GSM107800|GSM107801|GSM107802,AliDot,Decitabine,DB01262,GSE4768,mouse,GSM107803|GSM107804|GSM107805,GPL1261,451668.0,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O,1.0
drug:2568,M229_R5 melanoma resistant sub-line,GSM611403|GSM611405,cadimo,Plx4032,DB05238,GSE24862,human,GSM611415|GSM611417,GPL6244,,,1.0
drug:3456,heart,GSM378060|GSM378061|GSM378062,MicrotaskManic,Coenzyme q10,,GSE15129,mouse,GSM378063|GSM378064|GSM378065,GPL1261,5281915.0,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,1.0
drug:3102,A549 lung cancer cells,GSM147365|GSM147366|GSM147367,AliDot,Sapphyrin pci-2050 (2.5 &icirc;&frac14;m),,GSE6400,human,GSM147520|GSM147521|GSM147522,GPL570,9855235.0,CCC1=C(C2=C3C(=C(C(=N3)C=C4C(=C(C(=CC5=C(C(=C(N5)C=C6C(=C(C(=CC1=N2)N6)C)CCCOC(=O)N(CCOCCOCCOC)CCOCCOCCOC)CC)CC)N4)CCCOC(=O)N(CCOCCOCCOC)CCOCCOCCOC)C)CC)C)C,1.0
drug:2529,CD34+ CML cells,GSM435978|GSM435979|GSM435980,cadimo,Fenretinide,DB05076,GSE17480,human,GSM435981|GSM435982|GSM435983|GSM435984|GSM435985,GPL570,,O=C(Nc1ccc(cc1)O)/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C)\C,1.0
drug:2569,M238 melanoma cell line,GSM611406|GSM611408,cadimo,Plx4032,DB05238,GSE24862,human,GSM611418|GSM611420,GPL6244,,,1.0
drug:3051,Adrenocortical carcinoma cell line,GSM213193|GSM213194|GSM213197,cadimo,Pbde 85,,GSE8588,human,GSM213204|GSM213205|GSM213210,GPL570,177368.0,C1=CC(=C(C=C1Br)Br)OC2=C(C(=C(C=C2)Br)Br)Br,1.0
drug:3307,Lymphoblastoid Cell Lines,GSM1277537|GSM1277538,gswaminath,Methylphenidate,DB00422,GSE52889,human,GSM1277539|GSM1277540,GPL570,4158.0,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,1.0
drug:2722,NA,GSM11708|GSM11735,Axel,Doxorubicin,DB00997,GSE763,human,GSM11732|GSM11844,GPL550,31703.0,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,1.0
drug:2610,skin lesion,GSM300750|GSM300756|GSM300762|GSM300768|GSM300774|GSM300780|GSM300786|GSM300792|GSM300798|GSM300804|GSM300810|GSM300815|GSM300821|GSM300827|GSM300833,MicrotaskManic,Etanercept,DB00005,GSE11903,human,GSM300754|GSM300760|GSM300766|GSM300772|GSM300778|GSM300784|GSM300790|GSM300796|GSM300802|GSM300808|GSM300813|GSM300819|GSM300825|GSM300831|GSM300837,GPL571,,,1.0
drug:3219,AML FAB class M2 - acute myeloid leukemia lymphoblasts,GSM766231|GSM766233|GSM766245,cadimo,Adenosine triphosphate,,GSE30903,human,GSM766232|GSM766234|GSM766246,GPL570,5957.0,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,1.0
drug:3215,Mammary epithelial cells (MCF10A/HER2/FKBP/HA cells),GSM554579|GSM554580|GSM554581,cadimo,Heregulin,,GSE22288,human,GSM554588|GSM554589|GSM554590,GPL6244,56310950.0,CC(CCNS(=O)(=O)C1=CC2=C(C=C1)NC(=O)C(=O)N2)C3=CC=CC=C3,1.0
drug:3214,Colon (DSS - induced colitis),GSM856810|GSM856811|GSM856812,cadimo,L-arginine,,GSE34874,mouse,GSM856816|GSM856817|GSM856818,GPL6246,6322.0,C(CC(C(=O)O)N)CN=C(N)N,1.0
drug:3217,Heart (PKC&Icirc;&para; - Knockout),GSM721519|GSM721520|GSM721521,cadimo,Angiotensin ii,,GSE29145,mouse,GSM721517|GSM721518,GPL1261,172198.0,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N,1.0
drug:3216,Heart (Wild Type),GSM721525|GSM721526,cadimo,Angiotensin ii,,GSE29145,mouse,GSM721522|GSM721523|GSM721524,GPL1261,172198.0,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N,1.0
drug:3620,Uterus - single injection of 400 ug/kg - 2 Hours after treatment,GSM31738|GSM40016|GSM40030,cadimo,Estradiol,DB00783,GSE2195,mouse,GSM31739|GSM40017|GSM40031,GPL81,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:2611,"striatum, day 1 treatment",GSM751172|GSM751190|GSM751226,candicek,Heroin,DB01452,GSE30305,mouse,GSM751166|GSM751184|GSM751214,GPL6887,5462328.0,CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C,1.0
drug:3037,"hippocampus, female",GSM1085673|GSM1085679|GSM1085694|GSM1085696|GSM1085699|GSM1085701,candicek,Ethanol,DB00898,GSE44456,human,GSM1085677|GSM1085681|GSM1085685|GSM1085689|GSM1085695|GSM1085698,GPL6244,702.0,CCO,1.0
drug:3036,primary hepatocytes (PHs) and HepG2 liver cells,GSM231329|GSM231331,MicrotaskManic,Trovafloxacin,DB00685,GSE9166,human,GSM231515|GSM231516,GPL96,62959.0,C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,1.0
drug:3031,36M2 epithelial ovarian cancer cells,GSM341225|GSM341231,AliDot,Carboplatin (30 h),,GSE13525,human,GSM341222|GSM341228,GPL570,10339178.0,C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2],1.0
drug:3030,36M2 epithelial ovarian cancer cells,GSM341224|GSM341230,AliDot,Carboplatin (24 h),,GSE13525,human,GSM341221|GSM341227,GPL570,10339178.0,C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2],1.0
drug:3033,hippocampus,GSM53447|GSM53448|GSM53449|GSM53450|GSM53451|GSM53452|GSM53453,candicek,Phenytoin,DB00252,GSE2880,rat,GSM53419|GSM53420|GSM53421|GSM53422|GSM53423|GSM53424|GSM53425,GPL1355,1775.0,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,1.0
drug:3032,36M2 epithelial ovarian cancer cells,GSM341226|GSM341232,AliDot,Carboplatin (36 h),,GSE13525,human,GSM341223|GSM341229,GPL570,10339178.0,C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2],1.0
drug:3651,Whole brain - 5 exposures,GSM11379|GSM11380|GSM11381|GSM5082|GSM5084|GSM5085|GSM5086|GSM5087|GSM5090|GSM5105|GSM5106|GSM5107,cadimo,Halothane,DB01159,GSE6433,rat,GSM5111|GSM5112|GSM5113,GPL85,3562.0,C(C(F)(F)F)(Cl)Br,1.0
drug:3321,Liver ( NOD/LtJ strain) - 24 hours after treatment,GSM597092|GSM597110|GSM597127,cadimo,Trichloroethylene,,GSE24278,mouse,GSM597108|GSM597141|GSM597170,GPL7202,6575.0,C(=C(Cl)Cl)Cl,1.0
drug:3323,Liver ( PDW/PhJ strain) - 24 hours after treatment,GSM597094|GSM597112|GSM597129,cadimo,Trichloroethylene,,GSE24278,mouse,GSM597089|GSM597143|GSM597157,GPL7202,6575.0,C(=C(Cl)Cl)Cl,1.0
drug:3322,Liver ( NZW/LacJ strain) - 24 hours after treatment,GSM597109|GSM597142|GSM597156,cadimo,Trichloroethylene,,GSE24278,mouse,GSM597093|GSM597111|GSM597128,GPL7202,6575.0,C(=C(Cl)Cl)Cl,1.0
drug:3325,Lung (from B6D2F1 females infected with Mycobacterium tuberculosis) - 42 days post infection,GSM1165960|GSM1165961|GSM1165962|GSM1165963|GSM1165964|GSM1165965,cadimo,Pyrazinamide,DB00339,GSE48027,mouse,GSM1165968|GSM1165969,GPL6246,1046.0,C1=CN=C(C=N1)C(=O)N,1.0
drug:3455,heart,GSM378051|GSM378052|GSM378053,MicrotaskManic,Ubiquinol,,GSE15129,mouse,GSM378057|GSM378058|GSM378059,GPL1261,9962735.0,CC1=C(C(=C(C(=C1O)OC)OC)O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,1.0
drug:3459,kidney,GSM378069|GSM378070|GSM378071,MicrotaskManic,Ubiquinol,,GSE15129,mouse,GSM378075|GSM378076|GSM378077,GPL1261,9962735.0,CC1=C(C(=C(C(=C1O)OC)OC)O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,1.0
drug:3108,osteoblasts,GSM107797|GSM107798|GSM107799,AliDot,Decitabine,DB01262,GSE4768,mouse,GSM107794|GSM107795|GSM107796,GPL1261,451668.0,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O,1.0
drug:2490,MCF-7 breast cancer cells,GSM1115765|GSM1115767|GSM1115769,mmluxy,Laccaic acid,,GSE45804,human,GSM1115766|GSM1115768|GSM1115770,GPL6244,5355255.0,CCC1=C(C2=C(C(=C1C(=O)C)O)C(=O)C3=C(C(=C(C=C3C2=O)O)C(=O)O)C(=O)O)O,1.0
drug:2491,liver tissue,GSM159830|GSM159833|GSM159834|GSM159835,mmluxy,Sunitinib,DB01268,GSE6929,rat,GSM159831|GSM159832|GSM159837|GSM159838,GPL1355,5329102.0,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,1.0
drug:2492,colon epithelium,GSM531768|GSM531769|GSM531770,,Ursodeoxycholic acid,DB01586,GSE21266,mouse,GSM531771|GSM531772|GSM531773,GPL8321,31401.0,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,1.0
drug:2493,RWPE1 cells,GSM400051|GSM400052|GSM400053|GSM400054|GSM400059|GSM400060|GSM400061|GSM400062|GSM400067|GSM400068|GSM400069|GSM400070,mmluxy,"1,25 dihydroxyvitamin d",,GSE15947,human,GSM400055|GSM400056|GSM400057|GSM400058|GSM400063|GSM400064|GSM400065|GSM400066|GSM400071|GSM400072|GSM400073|GSM400074,GPL570,5280453.0,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,1.0
drug:2494,L-540,GSM769260|GSM769261|GSM769262,saulc07,Hodgkin lymphoma,,GSE31059,human,GSM769263|GSM769264|GSM769265,GPL6947,148177.0,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](CC1)(C)C,1.0
drug:2495,BRAFV600E A375 human melanoma cells,GSM1052615|GSM1052616|GSM1052617,mmluxy,Vemurafenib,,GSE42872,human,GSM1052618|GSM1052619|GSM1052620,GPL6244,42611257.0,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,1.0
drug:2497,HepG2,GSM118418|GSM118419|GSM118420|GSM118421,saulc07,Decitabine,DB01262,GSE5230,human,GSM118422|GSM118423|GSM118424|GSM118425,GPL570,451668.0,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O,1.0
drug:3143,HeyA8 ovarian carcinoma cell line,GSM1160723|GSM1160724|GSM1160725|GSM1160726|GSM1160727,cadimo,Cisplatin,DB00515,GSE47856,human,GSM1160728|GSM1160729,GPL6244,441203.0,N.N.Cl[Pt+2]Cl,1.0
drug:3145,A2780 ovarian carcinoma cell line,GSM1160736|GSM1160737|GSM1160738,cadimo,Cisplatin,DB00515,GSE47856,human,GSM1160739|GSM1160740|GSM1160741,GPL6244,441203.0,N.N.Cl[Pt+2]Cl,1.0
drug:3147,OVCA429 ovarian carcinoma cell line,GSM1160748|GSM1160749|GSM1160750,cadimo,Cisplatin,DB00515,GSE47856,human,GSM1160751|GSM1160752|GSM1160753,GPL6244,441203.0,N.N.Cl[Pt+2]Cl,1.0
drug:2727,NA,GSM105292|GSM105293|GSM105294|GSM105295|GSM105296,Axel,Estradiol,DB00783,GSE4668,human,GSM105312|GSM105313|GSM105314|GSM105315|GSM105316,GPL96,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:3484,Peripheral blood-derived MONOCYTES - 4 hours,GSM126988|GSM126993,cadimo,Lipopolysaccharide,,GSE5504,human,GSM126996|GSM126997,GPL570,11970143.0,CCCCCCCCCCCCCCCC1C(OC(C(C1OC(=O)CC(CCCCCCCCCCC)O)O)COC2C(C(C(C(O2)COC3(CC(C(C(O3)C(CO)O)OC4C(C(C(C(O4)C(CO)O)OP(=O)(O)OP(=O)(O)OCCN)OC5C(C(C(C(O5)C(COC6C(C(C(CO6)(C(CO)O)O)O)O)O)OP(=O)(O)O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)CO)O)OC1C(C(C(C(O1)C)OC1C(C(C(C(O1)CO)O)OC1C(CC(C(O1)C)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)O)O)O)OC1(CC(C(C(O1)C(CO)O)O)OC1(CC(C(C(O1)C(CO)O)O)O)C(=O)O)C(=O)O)C(=O)O)OP(=O)(O)O)OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)CP(=O)(O)O,1.0
drug:3485,Peripheral blood-derived MONOCYTES - 8 hours,GSM126988|GSM126993,cadimo,Lipopolysaccharide,,GSE5504,human,GSM126998|GSM126999,GPL570,11970143.0,CCCCCCCCCCCCCCCC1C(OC(C(C1OC(=O)CC(CCCCCCCCCCC)O)O)COC2C(C(C(C(O2)COC3(CC(C(C(O3)C(CO)O)OC4C(C(C(C(O4)C(CO)O)OP(=O)(O)OP(=O)(O)OCCN)OC5C(C(C(C(O5)C(COC6C(C(C(CO6)(C(CO)O)O)O)O)O)OP(=O)(O)O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)CO)O)OC1C(C(C(C(O1)C)OC1C(C(C(C(O1)CO)O)OC1C(CC(C(O1)C)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)O)O)O)OC1(CC(C(C(O1)C(CO)O)O)OC1(CC(C(C(O1)C(CO)O)O)O)C(=O)O)C(=O)O)C(=O)O)OP(=O)(O)O)OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)CP(=O)(O)O,1.0
drug:3223,AGS gastric adenocarcinoma cells,GSM646075|GSM646076,cadimo,Lysophosphatidic acid,,GSE26309,human,GSM646069|GSM646070,GPL571,3988.0,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)O,1.0
drug:3626,Pancreatic islets (from BDC2.5/NOD transgenics) - 200 mg/kg -1 Day after treatment,GSM41439|GSM41440|GSM41441|GSM41442|GSM41443|GSM41444|GSM41445|GSM41446,cadimo,Cyclophosphamide,DB00531,GSE2254,mouse,GSM41447|GSM41448|GSM41449|GSM41450,GPL81,2907.0,C1CNP(=O)(OC1)N(CCCl)CCCl,1.0
drug:2843,skeletal muscle,GSM533026|GSM533027|GSM533028,Axel,Pioglitazone,DB01132,GSE21329,rat,GSM533032|GSM533033|GSM533034,GPL341,4829.0,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,1.0
drug:3628,Pancreatic islets (from BDC2.5/NOD transgenics) - 200 mg/kg - 3 Day after treatment,GSM41439|GSM41440|GSM41441|GSM41442|GSM41443|GSM41444|GSM41445|GSM41446,cadimo,Cyclophosphamide,DB00531,GSE2254,mouse,GSM41454|GSM41455|GSM41456,GPL81,2907.0,C1CNP(=O)(OC1)N(CCCl)CCCl,1.0
drug:2842,liver,GSM533008|GSM533009|GSM533010,Axel,Pioglitazone,DB01132,GSE21329,rat,GSM533014|GSM533015|GSM533016,GPL341,4829.0,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,1.0
drug:2666,"striatum, day 18 withdrawal",GSM751188|GSM751200|GSM751218,candicek,Heroin,DB01452,GSE30305,mouse,GSM751182|GSM751212|GSM751236,GPL6887,5462328.0,CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C,1.0
drug:2565,M229 melanoma cell line,GSM611399|GSM611404,cadimo,Plx4032,DB05238,GSE24862,human,GSM611411|GSM611416,GPL6244,,,1.0
drug:3690,Hepatocytes,GSM1681326|GSM1681328|GSM1681330|GSM1681332|GSM1681334|GSM1681336|GSM1681338|GSM1681340|GSM1681342|GSM1681344|GSM1681346|GSM1681348,cadimo,1-piperonylpiperazine,,GSE68785,rat,GSM1681343|GSM1681345|GSM1681347,GPL1355,94426.0,C1CN(CCN1)CC2=CC3=C(C=C2)OCO3,1.0
drug:3133,CAL27 squamous cell carcinoma (HNSCC) cell line - (15nM for 13 hours),GSM1506255|GSM1506256|GSM1506257,cadimo,Cetuximab,DB00002,GSE61495,human,GSM1506252|GSM1506253|GSM1506254,GPL10558,,,1.0
drug:3693,DRG neurons - 10 &Acirc;&micro;M for 30 min,GSM1442972|GSM1442973|GSM1442974|GSM1442975,cadimo,Capsaicin,,GSE59727,rat,GSM1442976|GSM1442977|GSM1442978|GSM1442979,GPL6101,1548943.0,CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,1.0
drug:3274,Forebrain astrocytes - 2 Hours,GSM634509|GSM634517|GSM634525|GSM634533,cadimo,Fasudil,,GSE25829,mouse,GSM634510|GSM634518|GSM634526|GSM634534,GPL6885,3547.0,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3,1.0
drug:3171,PC3 prostate cancer cell line,GSM86079|GSM86081,shvetank,Arachidonic acid,DB04557,GSE3737,human,GSM86085|GSM86086,GPL96,,CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O,1.0
drug:2724,NA,GSM11706|GSM11853,Axel,Doxorubicin,DB00997,GSE763,human,GSM11731|GSM11839,GPL550,31703.0,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,1.0
drug:2559,SW1736  thyroid cancer cell line (vemurafenib-refractory cell line) - 1 Hour,GSM919379|GSM919380|GSM919381,cadimo,Vemurafenib,DB08881,GSE37441,human,GSM919382|GSM919383|GSM919384,GPL10558,,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c1c[nH]c2c1cc(cn2)c1ccc(cc1)Cl)F,1.0
drug:2558,COLO829 human melanoma cell line-MITF Knockdown (BRAFV600E mutated),GSM1225717|GSM1225718,cadimo,Plx4032,DB05238,GSE50649,human,GSM1225719|GSM1225720,GPL6244,,,1.0
drug:3532,HepG2 - liver carcinoma cells,GSM159303|GSM159305|GSM159306,cadimo,Antimony,,GSE6907,human,GSM159327|GSM159328|GSM159329,GPL201,5354495.0,[Sb],1.0
drug:3695,T47D breast cancer cells,GSM1649569|GSM1649573|GSM1649577,cadimo,Telapristone acetate,,GSE67561,human,GSM1649571|GSM1649575|GSM1649579,GPL10558,9806190.0,CC(=O)OC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)C(=O)COC,1.0
drug:3534,HepG2 - liver carcinoma cells,GSM159303|GSM159305|GSM159306,cadimo,Chromium,,GSE6907,human,GSM159333|GSM159334|GSM159335,GPL201,23976.0,[Cr],1.0
drug:3535,Peripheral blood mononuclear cells,GSM185545|GSM185546|GSM185547|GSM185548|GSM185549|GSM185550|GSM185551|GSM185552,cadimo,"1,2,4-benzenetriol",,GSE7664,human,GSM185537|GSM185538|GSM185539|GSM185540|GSM185541|GSM185542|GSM185543|GSM185544,GPL571,10787.0,C1=CC(=C(C=C1O)O)O,1.0
drug:3536,Nasal EPITHELIA exposed to 0.7ppm - Inhalation - 6 Hours,GSM159785|GSM159786|GSM159787|GSM159788|GSM159789|GSM159796|GSM159797|GSM159798,cadimo,Formaldehyde,,GSE7002,rat,GSM159727|GSM159728|GSM159806|GSM159807,GPL1355,712.0,C=O,1.0
drug:3537,Nasal EPITHELIA exposed to 0.7ppm - Inhalation - 24 Hours,GSM159802|GSM159803|GSM159804|GSM159805,cadimo,Formaldehyde,,GSE7002,rat,GSM159817|GSM159818|GSM159819|GSM159820,GPL1355,712.0,C=O,1.0
drug:3694,T47D breast cancer cells,GSM1649569|GSM1649573|GSM1649577,cadimo,Promegestone,,GSE67561,human,GSM1649570|GSM1649574|GSM1649578,GPL10558,36709.0,CCC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C,1.0
drug:2665,"striatum, day 18 withdrawal",GSM751188|GSM751200|GSM751218,candicek,Methamphetamine,DB01577,GSE30305,mouse,GSM751176|GSM751194|GSM751230,GPL6887,10836.0,CC(CC1=CC=CC=C1)NC,1.0
drug:2605,lesioned skin,GSM1021327|GSM1021333|GSM1021339|GSM1021345|GSM1021355|GSM1021360|GSM1021366|GSM1021372,MicrotaskManic,Etanercept,DB00005,GSE41663,human,GSM1021331|GSM1021337|GSM1021343|GSM1021349|GSM1021358|GSM1021364|GSM1021370|GSM1021376,GPL570,,,1.0
drug:3421,Frontal Cerebral Cortex - 3mg/kg,GSM190915|GSM195231|GSM195232|GSM195233|GSM195234|GSM195235|GSM195236|GSM195237|GSM195238|GSM195239|GSM195240|GSM195241,cadimo,Deltamethrin,,GSE7955,rat,GSM195298|GSM195299|GSM195300|GSM195301|GSM195302|GSM195303|GSM195304|GSM195305,GPL1355,40585.0,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,1.0
drug:2678,colon,GSM42548|GSM42549|GSM42550|GSM42551|GSM42552,Axel,Amoxicillin,DB01060,GSE2354,rat,GSM42527|GSM42528|GSM42529|GSM42530|GSM42532|GSM42533,GPL341,33613.0,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,1.0
drug:3175,OV1002 ovarian cancer cell line - Day 4,GSM1202099|GSM1202102|GSM1202105|GSM1202159|GSM1202160|GSM1202161,cadimo,Carboplatin,DB00958,GSE49577,human,GSM1202119|GSM1202122|GSM1202125|GSM1202127|GSM1202188|GSM1202189|GSM1202197,GPL10558,38904.0,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],1.0
drug:2607,skin lesion,GSM300750|GSM300756|GSM300762|GSM300768|GSM300774|GSM300780|GSM300786|GSM300792|GSM300798|GSM300804|GSM300810|GSM300815|GSM300821|GSM300827|GSM300833,MicrotaskManic,Etanercept,DB00005,GSE11903,human,GSM300752|GSM300758|GSM300764|GSM300770|GSM300776|GSM300782|GSM300788|GSM300794|GSM300800|GSM300806|GSM300812|GSM300817|GSM300823|GSM300829|GSM300835,GPL571,,,1.0
drug:2845,liver,GSM533008|GSM533009|GSM533010,Axel,Rosiglitazone,DB00412,GSE21329,rat,GSM533017|GSM533018|GSM533019,GPL341,,O=C1NC(=O)C(S1)Cc1ccc(cc1)OCCN(c1ccccn1)C,1.0
drug:2486,E&Acirc;&micro;-myc transgenic lymphoma cells deficient in Suv39h1,GSM1083870|GSM1083872|GSM1083874|GSM1083876|GSM1083878,timkenny92,Doxorubicin,DB00997,GSE44355,mouse,GSM1083871|GSM1083873|GSM1083875|GSM1083877|GSM1083879,GPL1261,31703.0,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,1.0
drug:3177,OV1002 ovarian cancer cell line - Day 7,GSM1202108|GSM1202111|GSM1202115|GSM1202165|GSM1202166|GSM1202172,cadimo,Carboplatin,DB00958,GSE49577,human,GSM1202131|GSM1202135|GSM1202138|GSM1202140|GSM1202177|GSM1202179|GSM1202183|GSM1202186,GPL10558,38904.0,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],1.0
drug:2792,NA,GSM190915|GSM195231|GSM195232|GSM195233|GSM195234|GSM195235|GSM195236|GSM195237|GSM195238|GSM195239|GSM195240|GSM195241,Axel,Permethrin,DB04930,GSE7955,rat,GSM195263|GSM195264|GSM195265|GSM195266|GSM195267|GSM195269|GSM195270|GSM195272,GPL1355,40326.0,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,1.0
drug:3178,OV1002 ovarian cancer cell line - Day 14,GSM1202130|GSM1202133|GSM1202136|GSM1202178|GSM1202181|GSM1202184,cadimo,Carboplatin,DB00958,GSE49577,human,GSM1202098|GSM1202101|GSM1202104|GSM1202107|GSM1202167|GSM1202169|GSM1202171|GSM1202174,GPL10558,38904.0,C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt],1.0
drug:2664,Ishikawa endometrial cells - 48 Hours 1pM,GSM439995|GSM439996|GSM439997|GSM439998,cadimo,Bisphenol a,,GSE17624,human,GSM440043|GSM440044|GSM440045|GSM440046,GPL570,6623.0,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,1.0
drug:3208,Embryoid bodies -  24 Hours,GSM739478|GSM739479|GSM739480,cadimo,Doxycycline,DB00254,GSE29848,mouse,GSM739481|GSM739482|GSM739483,GPL1261,5281011.0,CC1C2C(C3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O,1.0
